date,hour,pandal_name,latitude,longitude,weather,base_popularity,crowd_count,risk_level
2025-10-04,16,Mohammad Ali Park,22.575,88.351,Clear,8,4873,Yellow
2025-10-04,16,Jodhpur Park,22.51,88.369,Clear,6,2984,Green
2025-10-04,17,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,4889,Yellow
2025-10-04,17,College Square,22.579,88.363,Clear,9,5438,Yellow
2025-10-04,17,Deshapriya Park,22.5263,88.3642,Clear,8,4646,Yellow
2025-10-04,17,Kumartuli Park,22.595,88.358,Clear,7,4056,Yellow
2025-10-04,17,Suruchi Sangha,22.518,88.347,Clear,8,5129,Yellow
2025-10-04,17,Sreebhumi Sporting Club,22.578,88.421,Clear,9,4846,Yellow
2025-10-04,17,Ekdalia Evergreen,22.522,88.356,Clear,7,4198,Yellow
2025-10-04,17,Tridhara Sammilani,22.515,88.362,Clear,6,3377,Green
2025-10-04,17,Badamtala Ashar Sangha,22.535,88.345,Clear,7,4000,Yellow
2025-10-04,17,Naktala Udayan Sangha,22.489,88.372,Clear,6,3818,Green
2025-10-04,17,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,3512,Green
2025-10-04,17,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,4081,Yellow
2025-10-04,17,Santosh Mitra Square,22.571,88.356,Clear,8,4801,Yellow
2025-10-04,17,Mohammad Ali Park,22.575,88.351,Clear,8,4370,Yellow
2025-10-04,17,Jodhpur Park,22.51,88.369,Clear,6,3108,Green
2025-10-04,18,Bagbazar Sarbojanin,22.5958,88.3697,Heavy Rain,9,2701,Green
2025-10-04,18,College Square,22.579,88.363,Heavy Rain,9,2495,Green
2025-10-04,18,Deshapriya Park,22.5263,88.3642,Heavy Rain,8,2038,Green
2025-10-04,18,Kumartuli Park,22.595,88.358,Heavy Rain,7,1655,Green
2025-10-04,18,Suruchi Sangha,22.518,88.347,Heavy Rain,8,2733,Green
2025-10-04,18,Sreebhumi Sporting Club,22.578,88.421,Heavy Rain,9,2924,Green
2025-10-04,18,Ekdalia Evergreen,22.522,88.356,Heavy Rain,7,2094,Green
2025-10-04,18,Tridhara Sammilani,22.515,88.362,Heavy Rain,6,1820,Green
2025-10-04,18,Badamtala Ashar Sangha,22.535,88.345,Heavy Rain,7,2303,Green
2025-10-04,18,Naktala Udayan Sangha,22.489,88.372,Heavy Rain,6,1870,Green
2025-10-04,18,Bosepukur Sitala Mandir,22.505,88.39,Heavy Rain,6,1517,Green
2025-10-04,18,Dum Dum Park Tarun Dal,22.615,88.398,Heavy Rain,7,2513,Green
2025-10-04,18,Santosh Mitra Square,22.571,88.356,Heavy Rain,8,2651,Green
2025-10-04,18,Mohammad Ali Park,22.575,88.351,Heavy Rain,8,2639,Green
2025-10-04,18,Jodhpur Park,22.51,88.369,Heavy Rain,6,2171,Green
2025-10-04,19,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,6955,Yellow
2025-10-04,19,College Square,22.579,88.363,Clear,9,7347,Red
2025-10-04,19,Deshapriya Park,22.5263,88.3642,Clear,8,6620,Yellow
2025-10-04,19,Kumartuli Park,22.595,88.358,Clear,7,5798,Yellow
2025-10-04,19,Suruchi Sangha,22.518,88.347,Clear,8,6752,Yellow
2025-10-04,19,Sreebhumi Sporting Club,22.578,88.421,Clear,9,7254,Red
2025-10-04,19,Ekdalia Evergreen,22.522,88.356,Clear,7,5210,Yellow
2025-10-04,19,Tridhara Sammilani,22.515,88.362,Clear,6,4919,Yellow
2025-10-04,19,Badamtala Ashar Sangha,22.535,88.345,Clear,7,5404,Yellow
2025-10-04,19,Naktala Udayan Sangha,22.489,88.372,Clear,6,4641,Yellow
2025-10-04,19,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,4975,Yellow
2025-10-04,19,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,5971,Yellow
2025-10-04,19,Santosh Mitra Square,22.571,88.356,Clear,8,6406,Yellow
2025-10-04,19,Mohammad Ali Park,22.575,88.351,Clear,8,6492,Yellow
2025-10-04,19,Jodhpur Park,22.51,88.369,Clear,6,5310,Yellow
2025-10-04,20,Bagbazar Sarbojanin,22.5958,88.3697,Cloudy,9,5910,Yellow
2025-10-04,20,College Square,22.579,88.363,Cloudy,9,6503,Yellow
2025-10-04,20,Deshapriya Park,22.5263,88.3642,Cloudy,8,6303,Yellow
2025-10-04,20,Kumartuli Park,22.595,88.358,Cloudy,7,5227,Yellow
2025-10-04,20,Suruchi Sangha,22.518,88.347,Cloudy,8,5858,Yellow
2025-10-04,20,Sreebhumi Sporting Club,22.578,88.421,Cloudy,9,6750,Yellow
2025-10-04,20,Ekdalia Evergreen,22.522,88.356,Cloudy,7,4853,Yellow
2025-10-04,20,Tridhara Sammilani,22.515,88.362,Cloudy,6,4463,Yellow
2025-10-04,20,Badamtala Ashar Sangha,22.535,88.345,Cloudy,7,4964,Yellow
2025-10-04,20,Naktala Udayan Sangha,22.489,88.372,Cloudy,6,4314,Yellow
2025-10-04,20,Bosepukur Sitala Mandir,22.505,88.39,Cloudy,6,4568,Yellow
2025-10-04,20,Dum Dum Park Tarun Dal,22.615,88.398,Cloudy,7,4761,Yellow
2025-10-04,20,Santosh Mitra Square,22.571,88.356,Cloudy,8,6146,Yellow
2025-10-04,20,Mohammad Ali Park,22.575,88.351,Cloudy,8,5633,Yellow
2025-10-04,20,Jodhpur Park,22.51,88.369,Cloudy,6,4398,Yellow
2025-10-04,21,Bagbazar Sarbojanin,22.5958,88.3697,Cloudy,9,6059,Yellow
2025-10-04,21,College Square,22.579,88.363,Cloudy,9,6121,Yellow
2025-10-04,21,Deshapriya Park,22.5263,88.3642,Cloudy,8,5893,Yellow
2025-10-04,21,Kumartuli Park,22.595,88.358,Cloudy,7,5398,Yellow
2025-10-04,21,Suruchi Sangha,22.518,88.347,Cloudy,8,5577,Yellow
2025-10-04,21,Sreebhumi Sporting Club,22.578,88.421,Cloudy,9,6439,Yellow
2025-10-04,21,Ekdalia Evergreen,22.522,88.356,Cloudy,7,5044,Yellow
2025-10-04,21,Tridhara Sammilani,22.515,88.362,Cloudy,6,4084,Yellow
2025-10-04,21,Badamtala Ashar Sangha,22.535,88.345,Cloudy,7,5234,Yellow
2025-10-04,21,Naktala Udayan Sangha,22.489,88.372,Cloudy,6,4283,Yellow
2025-10-04,21,Bosepukur Sitala Mandir,22.505,88.39,Cloudy,6,4445,Yellow
2025-10-04,21,Dum Dum Park Tarun Dal,22.615,88.398,Cloudy,7,4773,Yellow
2025-10-04,21,Santosh Mitra Square,22.571,88.356,Cloudy,8,5628,Yellow
2025-10-04,21,Mohammad Ali Park,22.575,88.351,Cloudy,8,5976,Yellow
2025-10-04,21,Jodhpur Park,22.51,88.369,Cloudy,6,4208,Yellow
2025-10-04,22,Bagbazar Sarbojanin,22.5958,88.3697,Heavy Rain,9,1482,Green
2025-10-04,22,College Square,22.579,88.363,Heavy Rain,9,1099,Green
2025-10-04,22,Deshapriya Park,22.5263,88.3642,Heavy Rain,8,1712,Green
2025-10-04,22,Kumartuli Park,22.595,88.358,Heavy Rain,7,1445,Green
2025-10-04,22,Suruchi Sangha,22.518,88.347,Heavy Rain,8,1026,Green
2025-10-04,22,Sreebhumi Sporting Club,22.578,88.421,Heavy Rain,9,2165,Green
2025-10-04,22,Ekdalia Evergreen,22.522,88.356,Heavy Rain,7,1848,Green
2025-10-04,22,Tridhara Sammilani,22.515,88.362,Heavy Rain,6,926,Green
2025-10-04,22,Badamtala Ashar Sangha,22.535,88.345,Heavy Rain,7,1693,Green
2025-10-04,22,Naktala Udayan Sangha,22.489,88.372,Heavy Rain,6,980,Green
2025-10-04,22,Bosepukur Sitala Mandir,22.505,88.39,Heavy Rain,6,1206,Green
2025-10-04,22,Dum Dum Park Tarun Dal,22.615,88.398,Heavy Rain,7,1093,Green
2025-10-04,22,Santosh Mitra Square,22.571,88.356,Heavy Rain,8,2200,Green
2025-10-04,22,Mohammad Ali Park,22.575,88.351,Heavy Rain,8,1447,Green
2025-10-04,22,Jodhpur Park,22.51,88.369,Heavy Rain,6,1189,Green
2025-10-04,23,Bagbazar Sarbojanin,22.5958,88.3697,Cloudy,9,3681,Green
2025-10-04,23,College Square,22.579,88.363,Cloudy,9,4506,Yellow
2025-10-04,23,Deshapriya Park,22.5263,88.3642,Cloudy,8,3818,Green
2025-10-04,23,Kumartuli Park,22.595,88.358,Cloudy,7,3331,Green
2025-10-04,23,Suruchi Sangha,22.518,88.347,Cloudy,8,3633,Green
2025-10-04,23,Sreebhumi Sporting Club,22.578,88.421,Cloudy,9,4121,Yellow
2025-10-04,23,Ekdalia Evergreen,22.522,88.356,Cloudy,7,2858,Green
2025-10-04,23,Tridhara Sammilani,22.515,88.362,Cloudy,6,2346,Green
2025-10-04,23,Badamtala Ashar Sangha,22.535,88.345,Cloudy,7,3022,Green
2025-10-04,23,Naktala Udayan Sangha,22.489,88.372,Cloudy,6,2540,Green
2025-10-04,23,Bosepukur Sitala Mandir,22.505,88.39,Cloudy,6,2456,Green
2025-10-04,23,Dum Dum Park Tarun Dal,22.615,88.398,Cloudy,7,3232,Green
2025-10-04,23,Santosh Mitra Square,22.571,88.356,Cloudy,8,3742,Green
2025-10-04,23,Mohammad Ali Park,22.575,88.351,Cloudy,8,3482,Green
2025-10-04,23,Jodhpur Park,22.51,88.369,Cloudy,6,3035,Green
2025-10-05,0,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,320,Green
2025-10-05,0,College Square,22.579,88.363,Clear,9,184,Green
2025-10-05,0,Deshapriya Park,22.5263,88.3642,Clear,8,147,Green
2025-10-05,0,Kumartuli Park,22.595,88.358,Clear,7,309,Green
2025-10-05,0,Suruchi Sangha,22.518,88.347,Clear,8,544,Green
2025-10-05,0,Sreebhumi Sporting Club,22.578,88.421,Clear,9,40,Green
2025-10-05,0,Ekdalia Evergreen,22.522,88.356,Clear,7,406,Green
2025-10-05,0,Tridhara Sammilani,22.515,88.362,Clear,6,473,Green
2025-10-05,0,Badamtala Ashar Sangha,22.535,88.345,Clear,7,908,Green
2025-10-05,0,Naktala Udayan Sangha,22.489,88.372,Clear,6,0,Green
2025-10-05,0,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,195,Green
2025-10-05,0,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,428,Green
2025-10-05,0,Santosh Mitra Square,22.571,88.356,Clear,8,744,Green
2025-10-05,0,Mohammad Ali Park,22.575,88.351,Clear,8,308,Green
2025-10-05,0,Jodhpur Park,22.51,88.369,Clear,6,659,Green
2025-10-05,1,Bagbazar Sarbojanin,22.5958,88.3697,Cloudy,9,0,Green
2025-10-05,1,College Square,22.579,88.363,Cloudy,9,258,Green
2025-10-05,1,Deshapriya Park,22.5263,88.3642,Cloudy,8,24,Green
2025-10-05,1,Kumartuli Park,22.595,88.358,Cloudy,7,357,Green
2025-10-05,1,Suruchi Sangha,22.518,88.347,Cloudy,8,0,Green
2025-10-05,1,Sreebhumi Sporting Club,22.578,88.421,Cloudy,9,501,Green
2025-10-05,1,Ekdalia Evergreen,22.522,88.356,Cloudy,7,270,Green
2025-10-05,1,Tridhara Sammilani,22.515,88.362,Cloudy,6,130,Green
2025-10-05,1,Badamtala Ashar Sangha,22.535,88.345,Cloudy,7,0,Green
2025-10-05,1,Naktala Udayan Sangha,22.489,88.372,Cloudy,6,424,Green
2025-10-05,1,Bosepukur Sitala Mandir,22.505,88.39,Cloudy,6,110,Green
2025-10-05,1,Dum Dum Park Tarun Dal,22.615,88.398,Cloudy,7,0,Green
2025-10-05,1,Santosh Mitra Square,22.571,88.356,Cloudy,8,0,Green
2025-10-05,1,Mohammad Ali Park,22.575,88.351,Cloudy,8,351,Green
2025-10-05,1,Jodhpur Park,22.51,88.369,Cloudy,6,801,Green
2025-10-05,2,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,720,Green
2025-10-05,2,College Square,22.579,88.363,Clear,9,683,Green
2025-10-05,2,Deshapriya Park,22.5263,88.3642,Clear,8,506,Green
2025-10-05,2,Kumartuli Park,22.595,88.358,Clear,7,20,Green
2025-10-05,2,Suruchi Sangha,22.518,88.347,Clear,8,518,Green
2025-10-05,2,Sreebhumi Sporting Club,22.578,88.421,Clear,9,277,Green
2025-10-05,2,Ekdalia Evergreen,22.522,88.356,Clear,7,456,Green
2025-10-05,2,Tridhara Sammilani,22.515,88.362,Clear,6,336,Green
2025-10-05,2,Badamtala Ashar Sangha,22.535,88.345,Clear,7,57,Green
2025-10-05,2,Naktala Udayan Sangha,22.489,88.372,Clear,6,32,Green
2025-10-05,2,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,406,Green
2025-10-05,2,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,283,Green
2025-10-05,2,Santosh Mitra Square,22.571,88.356,Clear,8,147,Green
2025-10-05,2,Mohammad Ali Park,22.575,88.351,Clear,8,123,Green
2025-10-05,2,Jodhpur Park,22.51,88.369,Clear,6,208,Green
2025-10-05,3,Bagbazar Sarbojanin,22.5958,88.3697,Light Rain,9,785,Green
2025-10-05,3,College Square,22.579,88.363,Light Rain,9,308,Green
2025-10-05,3,Deshapriya Park,22.5263,88.3642,Light Rain,8,55,Green
2025-10-05,3,Kumartuli Park,22.595,88.358,Light Rain,7,0,Green
2025-10-05,3,Suruchi Sangha,22.518,88.347,Light Rain,8,545,Green
2025-10-05,3,Sreebhumi Sporting Club,22.578,88.421,Light Rain,9,536,Green
2025-10-05,3,Ekdalia Evergreen,22.522,88.356,Light Rain,7,160,Green
2025-10-05,3,Tridhara Sammilani,22.515,88.362,Light Rain,6,230,Green
2025-10-05,3,Badamtala Ashar Sangha,22.535,88.345,Light Rain,7,399,Green
2025-10-05,3,Naktala Udayan Sangha,22.489,88.372,Light Rain,6,0,Green
2025-10-05,3,Bosepukur Sitala Mandir,22.505,88.39,Light Rain,6,51,Green
2025-10-05,3,Dum Dum Park Tarun Dal,22.615,88.398,Light Rain,7,483,Green
2025-10-05,3,Santosh Mitra Square,22.571,88.356,Light Rain,8,0,Green
2025-10-05,3,Mohammad Ali Park,22.575,88.351,Light Rain,8,368,Green
2025-10-05,3,Jodhpur Park,22.51,88.369,Light Rain,6,0,Green
2025-10-05,4,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,473,Green
2025-10-05,4,College Square,22.579,88.363,Clear,9,554,Green
2025-10-05,4,Deshapriya Park,22.5263,88.3642,Clear,8,157,Green
2025-10-05,4,Kumartuli Park,22.595,88.358,Clear,7,255,Green
2025-10-05,4,Suruchi Sangha,22.518,88.347,Clear,8,271,Green
2025-10-05,4,Sreebhumi Sporting Club,22.578,88.421,Clear,9,287,Green
2025-10-05,4,Ekdalia Evergreen,22.522,88.356,Clear,7,539,Green
2025-10-05,4,Tridhara Sammilani,22.515,88.362,Clear,6,165,Green
2025-10-05,4,Badamtala Ashar Sangha,22.535,88.345,Clear,7,655,Green
2025-10-05,4,Naktala Udayan Sangha,22.489,88.372,Clear,6,1098,Green
2025-10-05,4,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,211,Green
2025-10-05,4,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,395,Green
2025-10-05,4,Santosh Mitra Square,22.571,88.356,Clear,8,513,Green
2025-10-05,4,Mohammad Ali Park,22.575,88.351,Clear,8,943,Green
2025-10-05,4,Jodhpur Park,22.51,88.369,Clear,6,275,Green
2025-10-05,5,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,201,Green
2025-10-05,5,College Square,22.579,88.363,Clear,9,580,Green
2025-10-05,5,Deshapriya Park,22.5263,88.3642,Clear,8,671,Green
2025-10-05,5,Kumartuli Park,22.595,88.358,Clear,7,0,Green
2025-10-05,5,Suruchi Sangha,22.518,88.347,Clear,8,97,Green
2025-10-05,5,Sreebhumi Sporting Club,22.578,88.421,Clear,9,635,Green
2025-10-05,5,Ekdalia Evergreen,22.522,88.356,Clear,7,967,Green
2025-10-05,5,Tridhara Sammilani,22.515,88.362,Clear,6,306,Green
2025-10-05,5,Badamtala Ashar Sangha,22.535,88.345,Clear,7,131,Green
2025-10-05,5,Naktala Udayan Sangha,22.489,88.372,Clear,6,245,Green
2025-10-05,5,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,712,Green
2025-10-05,5,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,156,Green
2025-10-05,5,Santosh Mitra Square,22.571,88.356,Clear,8,160,Green
2025-10-05,5,Mohammad Ali Park,22.575,88.351,Clear,8,255,Green
2025-10-05,5,Jodhpur Park,22.51,88.369,Clear,6,14,Green
2025-10-05,6,Bagbazar Sarbojanin,22.5958,88.3697,Light Rain,9,511,Green
2025-10-05,6,College Square,22.579,88.363,Light Rain,9,973,Green
2025-10-05,6,Deshapriya Park,22.5263,88.3642,Light Rain,8,731,Green
2025-10-05,6,Kumartuli Park,22.595,88.358,Light Rain,7,888,Green
2025-10-05,6,Suruchi Sangha,22.518,88.347,Light Rain,8,935,Green
2025-10-05,6,Sreebhumi Sporting Club,22.578,88.421,Light Rain,9,935,Green
2025-10-05,6,Ekdalia Evergreen,22.522,88.356,Light Rain,7,716,Green
2025-10-05,6,Tridhara Sammilani,22.515,88.362,Light Rain,6,409,Green
2025-10-05,6,Badamtala Ashar Sangha,22.535,88.345,Light Rain,7,760,Green
2025-10-05,6,Naktala Udayan Sangha,22.489,88.372,Light Rain,6,894,Green
2025-10-05,6,Bosepukur Sitala Mandir,22.505,88.39,Light Rain,6,337,Green
2025-10-05,6,Dum Dum Park Tarun Dal,22.615,88.398,Light Rain,7,733,Green
2025-10-05,6,Santosh Mitra Square,22.571,88.356,Light Rain,8,1151,Green
2025-10-05,6,Mohammad Ali Park,22.575,88.351,Light Rain,8,991,Green
2025-10-05,6,Jodhpur Park,22.51,88.369,Light Rain,6,1022,Green
2025-10-05,7,Bagbazar Sarbojanin,22.5958,88.3697,Heavy Rain,9,369,Green
2025-10-05,7,College Square,22.579,88.363,Heavy Rain,9,573,Green
2025-10-05,7,Deshapriya Park,22.5263,88.3642,Heavy Rain,8,48,Green
2025-10-05,7,Kumartuli Park,22.595,88.358,Heavy Rain,7,695,Green
2025-10-05,7,Suruchi Sangha,22.518,88.347,Heavy Rain,8,279,Green
2025-10-05,7,Sreebhumi Sporting Club,22.578,88.421,Heavy Rain,9,1101,Green
2025-10-05,7,Ekdalia Evergreen,22.522,88.356,Heavy Rain,7,744,Green
2025-10-05,7,Tridhara Sammilani,22.515,88.362,Heavy Rain,6,225,Green
2025-10-05,7,Badamtala Ashar Sangha,22.535,88.345,Heavy Rain,7,804,Green
2025-10-05,7,Naktala Udayan Sangha,22.489,88.372,Heavy Rain,6,380,Green
2025-10-05,7,Bosepukur Sitala Mandir,22.505,88.39,Heavy Rain,6,615,Green
2025-10-05,7,Dum Dum Park Tarun Dal,22.615,88.398,Heavy Rain,7,565,Green
2025-10-05,7,Santosh Mitra Square,22.571,88.356,Heavy Rain,8,226,Green
2025-10-05,7,Mohammad Ali Park,22.575,88.351,Heavy Rain,8,286,Green
2025-10-05,7,Jodhpur Park,22.51,88.369,Heavy Rain,6,668,Green
2025-10-05,8,Bagbazar Sarbojanin,22.5958,88.3697,Light Rain,9,865,Green
2025-10-05,8,College Square,22.579,88.363,Light Rain,9,1090,Green
2025-10-05,8,Deshapriya Park,22.5263,88.3642,Light Rain,8,676,Green
2025-10-05,8,Kumartuli Park,22.595,88.358,Light Rain,7,580,Green
2025-10-05,8,Suruchi Sangha,22.518,88.347,Light Rain,8,929,Green
2025-10-05,8,Sreebhumi Sporting Club,22.578,88.421,Light Rain,9,1173,Green
2025-10-05,8,Ekdalia Evergreen,22.522,88.356,Light Rain,7,675,Green
2025-10-05,8,Tridhara Sammilani,22.515,88.362,Light Rain,6,281,Green
2025-10-05,8,Badamtala Ashar Sangha,22.535,88.345,Light Rain,7,514,Green
2025-10-05,8,Naktala Udayan Sangha,22.489,88.372,Light Rain,6,691,Green
2025-10-05,8,Bosepukur Sitala Mandir,22.505,88.39,Light Rain,6,687,Green
2025-10-05,8,Dum Dum Park Tarun Dal,22.615,88.398,Light Rain,7,807,Green
2025-10-05,8,Santosh Mitra Square,22.571,88.356,Light Rain,8,996,Green
2025-10-05,8,Mohammad Ali Park,22.575,88.351,Light Rain,8,841,Green
2025-10-05,8,Jodhpur Park,22.51,88.369,Light Rain,6,709,Green
2025-10-05,9,Bagbazar Sarbojanin,22.5958,88.3697,Cloudy,9,1201,Green
2025-10-05,9,College Square,22.579,88.363,Cloudy,9,896,Green
2025-10-05,9,Deshapriya Park,22.5263,88.3642,Cloudy,8,1208,Green
2025-10-05,9,Kumartuli Park,22.595,88.358,Cloudy,7,888,Green
2025-10-05,9,Suruchi Sangha,22.518,88.347,Cloudy,8,1375,Green
2025-10-05,9,Sreebhumi Sporting Club,22.578,88.421,Cloudy,9,1571,Green
2025-10-05,9,Ekdalia Evergreen,22.522,88.356,Cloudy,7,1721,Green
2025-10-05,9,Tridhara Sammilani,22.515,88.362,Cloudy,6,983,Green
2025-10-05,9,Badamtala Ashar Sangha,22.535,88.345,Cloudy,7,1042,Green
2025-10-05,9,Naktala Udayan Sangha,22.489,88.372,Cloudy,6,868,Green
2025-10-05,9,Bosepukur Sitala Mandir,22.505,88.39,Cloudy,6,704,Green
2025-10-05,9,Dum Dum Park Tarun Dal,22.615,88.398,Cloudy,7,1046,Green
2025-10-05,9,Santosh Mitra Square,22.571,88.356,Cloudy,8,991,Green
2025-10-05,9,Mohammad Ali Park,22.575,88.351,Cloudy,8,1130,Green
2025-10-05,9,Jodhpur Park,22.51,88.369,Cloudy,6,1205,Green
2025-10-05,10,Bagbazar Sarbojanin,22.5958,88.3697,Cloudy,9,1933,Green
2025-10-05,10,College Square,22.579,88.363,Cloudy,9,1438,Green
2025-10-05,10,Deshapriya Park,22.5263,88.3642,Cloudy,8,1750,Green
2025-10-05,10,Kumartuli Park,22.595,88.358,Cloudy,7,1966,Green
2025-10-05,10,Suruchi Sangha,22.518,88.347,Cloudy,8,1772,Green
2025-10-05,10,Sreebhumi Sporting Club,22.578,88.421,Cloudy,9,1352,Green
2025-10-05,10,Ekdalia Evergreen,22.522,88.356,Cloudy,7,1425,Green
2025-10-05,10,Tridhara Sammilani,22.515,88.362,Cloudy,6,1647,Green
2025-10-05,10,Badamtala Ashar Sangha,22.535,88.345,Cloudy,7,1738,Green
2025-10-05,10,Naktala Udayan Sangha,22.489,88.372,Cloudy,6,1098,Green
2025-10-05,10,Bosepukur Sitala Mandir,22.505,88.39,Cloudy,6,1180,Green
2025-10-05,10,Dum Dum Park Tarun Dal,22.615,88.398,Cloudy,7,1451,Green
2025-10-05,10,Santosh Mitra Square,22.571,88.356,Cloudy,8,1601,Green
2025-10-05,10,Mohammad Ali Park,22.575,88.351,Cloudy,8,1191,Green
2025-10-05,10,Jodhpur Park,22.51,88.369,Cloudy,6,1579,Green
2025-10-05,11,Bagbazar Sarbojanin,22.5958,88.3697,Cloudy,9,2402,Green
2025-10-05,11,College Square,22.579,88.363,Cloudy,9,2324,Green
2025-10-05,11,Deshapriya Park,22.5263,88.3642,Cloudy,8,1670,Green
2025-10-05,11,Kumartuli Park,22.595,88.358,Cloudy,7,1696,Green
2025-10-05,11,Suruchi Sangha,22.518,88.347,Cloudy,8,1792,Green
2025-10-05,11,Sreebhumi Sporting Club,22.578,88.421,Cloudy,9,1753,Green
2025-10-05,11,Ekdalia Evergreen,22.522,88.356,Cloudy,7,1672,Green
2025-10-05,11,Tridhara Sammilani,22.515,88.362,Cloudy,6,996,Green
2025-10-05,11,Badamtala Ashar Sangha,22.535,88.345,Cloudy,7,1931,Green
2025-10-05,11,Naktala Udayan Sangha,22.489,88.372,Cloudy,6,1210,Green
2025-10-05,11,Bosepukur Sitala Mandir,22.505,88.39,Cloudy,6,1410,Green
2025-10-05,11,Dum Dum Park Tarun Dal,22.615,88.398,Cloudy,7,1659,Green
2025-10-05,11,Santosh Mitra Square,22.571,88.356,Cloudy,8,1722,Green
2025-10-05,11,Mohammad Ali Park,22.575,88.351,Cloudy,8,1976,Green
2025-10-05,11,Jodhpur Park,22.51,88.369,Cloudy,6,1207,Green
2025-10-05,12,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,2662,Green
2025-10-05,12,College Square,22.579,88.363,Clear,9,2553,Green
2025-10-05,12,Deshapriya Park,22.5263,88.3642,Clear,8,1419,Green
2025-10-05,12,Kumartuli Park,22.595,88.358,Clear,7,1787,Green
2025-10-05,12,Suruchi Sangha,22.518,88.347,Clear,8,2308,Green
2025-10-05,12,Sreebhumi Sporting Club,22.578,88.421,Clear,9,1854,Green
2025-10-05,12,Ekdalia Evergreen,22.522,88.356,Clear,7,1967,Green
2025-10-05,12,Tridhara Sammilani,22.515,88.362,Clear,6,1700,Green
2025-10-05,12,Badamtala Ashar Sangha,22.535,88.345,Clear,7,1386,Green
2025-10-05,12,Naktala Udayan Sangha,22.489,88.372,Clear,6,1750,Green
2025-10-05,12,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,1581,Green
2025-10-05,12,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,1945,Green
2025-10-05,12,Santosh Mitra Square,22.571,88.356,Clear,8,1710,Green
2025-10-05,12,Mohammad Ali Park,22.575,88.351,Clear,8,2045,Green
2025-10-05,12,Jodhpur Park,22.51,88.369,Clear,6,988,Green
2025-10-05,13,Bagbazar Sarbojanin,22.5958,88.3697,Light Rain,9,891,Green
2025-10-05,13,College Square,22.579,88.363,Light Rain,9,923,Green
2025-10-05,13,Deshapriya Park,22.5263,88.3642,Light Rain,8,1654,Green
2025-10-05,13,Kumartuli Park,22.595,88.358,Light Rain,7,1064,Green
2025-10-05,13,Suruchi Sangha,22.518,88.347,Light Rain,8,1372,Green
2025-10-05,13,Sreebhumi Sporting Club,22.578,88.421,Light Rain,9,1674,Green
2025-10-05,13,Ekdalia Evergreen,22.522,88.356,Light Rain,7,1282,Green
2025-10-05,13,Tridhara Sammilani,22.515,88.362,Light Rain,6,1262,Green
2025-10-05,13,Badamtala Ashar Sangha,22.535,88.345,Light Rain,7,1094,Green
2025-10-05,13,Naktala Udayan Sangha,22.489,88.372,Light Rain,6,1203,Green
2025-10-05,13,Bosepukur Sitala Mandir,22.505,88.39,Light Rain,6,972,Green
2025-10-05,13,Dum Dum Park Tarun Dal,22.615,88.398,Light Rain,7,1446,Green
2025-10-05,13,Santosh Mitra Square,22.571,88.356,Light Rain,8,1584,Green
2025-10-05,13,Mohammad Ali Park,22.575,88.351,Light Rain,8,1119,Green
2025-10-05,13,Jodhpur Park,22.51,88.369,Light Rain,6,1375,Green
2025-10-05,14,Bagbazar Sarbojanin,22.5958,88.3697,Light Rain,9,2402,Green
2025-10-05,14,College Square,22.579,88.363,Light Rain,9,2089,Green
2025-10-05,14,Deshapriya Park,22.5263,88.3642,Light Rain,8,2061,Green
2025-10-05,14,Kumartuli Park,22.595,88.358,Light Rain,7,1521,Green
2025-10-05,14,Suruchi Sangha,22.518,88.347,Light Rain,8,1686,Green
2025-10-05,14,Sreebhumi Sporting Club,22.578,88.421,Light Rain,9,2232,Green
2025-10-05,14,Ekdalia Evergreen,22.522,88.356,Light Rain,7,1149,Green
2025-10-05,14,Tridhara Sammilani,22.515,88.362,Light Rain,6,1381,Green
2025-10-05,14,Badamtala Ashar Sangha,22.535,88.345,Light Rain,7,1233,Green
2025-10-05,14,Naktala Udayan Sangha,22.489,88.372,Light Rain,6,1703,Green
2025-10-05,14,Bosepukur Sitala Mandir,22.505,88.39,Light Rain,6,1785,Green
2025-10-05,14,Dum Dum Park Tarun Dal,22.615,88.398,Light Rain,7,1455,Green
2025-10-05,14,Santosh Mitra Square,22.571,88.356,Light Rain,8,2088,Green
